,X,Y
ORB,0.8962,0.2556
ORB,-0.768,0.2981
ORB,-0.7534,0.0323
ORB,-0.7811,-0.1934
ORB,-0.7491,0.1865
ORB,-0.7458,-0.2894
ORB,-0.6584,0.2187
ORB,-0.7107,0.2697
ORB,-0.6935,0.3278
ORB,-0.7233,0.4224
ORB,-0.6984,-0.0776
ORB,-0.6969,0.464
ORB,-0.6638,-0.2753
ORB,-0.6617,0.2596
ORB,-0.6329,0.2016
ORB,-0.7008,-0.5936
ORB,-0.6387,-0.1598
ORB,-0.6602,0.3782
ORB,-0.6641,-0.4299
ORB,-0.6037,-0.4728
ORB,-0.6681,0.3696
ORB,-0.5989,0.3113
ORB,-0.5904,0.4155
ORB,-0.6004,0.5707
ORB,-0.6116,0.5008
ORB,-0.5457,-0.4488
ORB,-0.5768,0.3922
ORB,-0.5526,-0.3559
ORB,-0.5815,0.643
ORB,-0.5572,0.4944
ORB,-0.5912,0.522
ORB,-0.5403,-0.6088
ORB,-0.5537,-0.5406
ORB,-0.5259,0.5657
ORB,-0.5392,0.6421
ORB,-0.5384,-0.653
ORB,-0.5553,-0.6669
ORB,-0.505,0.512
ORB,-0.5222,-0.475
ORB,-0.467,0.6414
ORB,-0.4487,-0.6411
ORB,-0.4623,0.5677
ORB,-0.4013,0.6022
ORB,-0.4424,-0.5362
ORB,-0.4466,0.6756
ORB,-0.3826,0.7573
ORB,-0.4279,-0.6369
ORB,-0.423,0.6374
ORB,-0.3894,0.8021
ORB,-0.381,-0.7664
ORB,-0.3843,-0.6226
ORB,-0.3661,0.5969
ORB,-0.3731,-0.7389
ORB,-0.2973,0.6303
ORB,-0.3243,0.8059
ORB,-0.249,-0.6046
ORB,-0.2893,0.6444
ORB,-0.3246,0.74
ORB,-0.2967,-0.5828
ORB,-0.2423,0.7031
ORB,-0.2522,0.8079
PUPIL,-0.1988,0.1046
ORB,-0.1896,-0.7141
PUPIL,-0.197,0.022
PUPIL,-0.1685,0.0133
PUPIL,-0.1671,-0.0404
PUPIL,-0.2213,0.2188
ORB,-0.1299,0.6789
PUPIL,-0.1743,0.0933
PUPIL,-0.1185,0.1374
ORB,-0.1705,0.7513
ORB,-0.1758,0.8276
ORB,-0.1415,-0.6714
PUPIL,-0.1509,-0.0111
PUPIL,-0.1583,-0.0167
PUPIL,-0.1348,0.0577
PUPIL,-0.1354,0.2213
PUPIL,-0.1058,0.2692
ORB,-0.1534,0.7136
PUPIL,-0.0886,0.1722
ORB,-0.1066,0.847
ORB,-0.1115,-0.6545
ORB,-0.1096,0.7152
ORB,-0.0886,-0.7068
PUPIL,-0.0996,0.0311
PUPIL,-0.0217,0.2737
PUPIL,-0.0618,0.2334
PUPIL,-0.0836,0.0842
PUPIL,-0.0423,-0.055
PUPIL,-0.0335,0.1739
ORB,-0.0028,0.732
PUPIL,-0.0619,-0.1057
PUPIL,-0.033,-0.0345
PUPIL,-0.0176,0.0774
ORB,-0.0304,-0.6226
ORB,-0.0183,0.8631
PUPIL,0.0079,0.0903
PUPIL,-0.0081,0.0337
PUPIL,-0.0092,0.1785
ORB,-0.0207,-0.597
ORB,0.0476,-0.7901
PUPIL,0.0187,0.2408
ORB,0.0317,-0.6767
PUPIL,0.0026,-0.0883
ORB,0.0536,0.7076
ORB,0.0543,0.8511
PUPIL,0.0713,0.1279
PUPIL,0.0704,0.0702
PUPIL,0.064,0.1531
PUPIL,0.0883,0.1782
ORB,0.0964,0.7778
PUPIL,0.0738,0.146
PUPIL,0.0793,-0.0896
PUPIL,0.1088,-0.0333
PUPIL,0.1046,0.2434
ORB,0.1278,0.7046
ORB,0.0953,-0.6112
ORB,0.1006,-0.5625
PUPIL,0.1171,0.0492
PUPIL,0.1225,-0.0783
PUPIL,0.1364,0.0432
PUPIL,0.1127,0.1736
ORB,0.2086,-0.7711
ORB,0.2019,0.735
ORB,0.2305,0.7704
ORB,0.2335,-0.6559
ORB,0.1776,0.8407
ORB,0.2519,-0.6626
ORB,0.2746,0.6817
ORB,0.3031,0.7477
ORB,0.3394,-0.5874
ORB,0.2996,-0.6804
ORB,0.3327,-0.4923
ORB,0.3296,0.7105
ORB,0.3916,0.6662
ORB,0.4123,0.7894
ORB,0.4369,0.7416
ORB,0.4259,-0.5486
ORB,0.4835,-0.629
ORB,0.4597,0.6806
ORB,0.4203,0.6108
ORB,0.498,0.7121
ORB,0.501,-0.5157
ORB,0.5245,-0.6407
ORB,0.5075,0.5473
ORB,0.5593,-0.3429
ORB,0.5984,0.5345
ORB,0.5422,-0.6
ORB,0.6074,-0.4982
ORB,0.6177,0.6049
ORB,0.5573,0.3878
ORB,0.5776,0.5201
ORB,0.6255,-0.3714
ORB,0.6268,-0.4404
ORB,0.6348,0.564
ORB,0.6833,0.2014
ORB,0.675,0.3881
ORB,0.6564,-0.5105
ORB,0.7216,-0.3366
ORB,0.7221,0.4288
ORB,0.7164,0.4385
ORB,0.6738,-0.0784
ORB,0.6584,0.5414
ORB,0.7135,-0.3128
ORB,0.7078,-0.4817
ORB,0.7539,0.2183
ORB,0.7431,0.2785
ORB,0.6891,0.1132
ORB,0.7548,0.469
ORB,0.7938,-0.3722
ORB,0.7038,0.1471
ORB,0.768,-0.4071
ORB,0.7336,0.2095
ORB,0.7429,0.3502
ORB,0.7732,-0.2221
ORB,0.8278,0.358
ORB,0.7886,0.405
ORB,0.7997,0.2429
ORB,0.7889,0.1029
ORB,0.8331,-0.0335
ORB,0.9179,0.2678
ORB,-0.7778,0.2232
ORB,-0.7532,-0.0063
ORB,-0.7242,-0.233
ORB,-0.7597,0.2371
ORB,-0.7003,-0.3093
ORB,-0.6659,0.1804
ORB,-0.6912,0.2733
ORB,-0.6845,0.3479
ORB,-0.7083,0.3817
ORB,-0.633,-0.0585
ORB,-0.6661,0.4929
ORB,-0.6363,-0.2941
ORB,-0.6531,0.2362
ORB,-0.6607,0.1796
ORB,-0.6557,-0.6063
ORB,-0.6487,-0.1755
ORB,-0.6392,0.4362
ORB,-0.6285,-0.4434
ORB,-0.6199,-0.504
ORB,-0.6209,0.3623
ORB,-0.6547,0.3054
ORB,-0.6156,0.4567
ORB,-0.5749,0.5393
ORB,-0.6266,0.472
ORB,-0.5936,-0.5007
ORB,-0.5838,0.3646
ORB,-0.5457,-0.3532
ORB,-0.5803,0.6341
ORB,-0.5584,0.5076
ORB,-0.5345,0.4951
ORB,-0.5466,-0.6306
ORB,-0.5503,-0.4748
ORB,-0.5361,0.5024
ORB,-0.5128,0.6475
ORB,-0.5436,-0.7015
ORB,-0.5319,-0.6465
ORB,-0.4907,0.5128
ORB,-0.4983,-0.4906
ORB,-0.4167,0.6672
ORB,-0.491,-0.6577
ORB,-0.4272,0.5732
ORB,-0.4371,0.6138
ORB,-0.3992,-0.5215
ORB,-0.4173,0.6793
ORB,-0.443,0.7145
ORB,-0.4072,-0.6658
ORB,-0.42,0.6872
ORB,-0.4178,0.7899
ORB,-0.3825,-0.697
ORB,-0.359,-0.6326
ORB,-0.3895,0.6101
ORB,-0.3638,-0.7262
ORB,-0.3377,0.5776
ORB,-0.3061,0.7996
ORB,-0.329,-0.6146
ORB,-0.3026,0.6206
ORB,-0.3071,0.7022
ORB,-0.2538,-0.5778
ORB,-0.2264,0.68
ORB,-0.2231,0.802
PUPIL,-0.2331,0.1579
ORB,-0.2471,-0.677
PUPIL,-0.221,0.0253
PUPIL,-0.2153,-0.0049
PUPIL,-0.2087,-0.0473
PUPIL,-0.188,0.2647
ORB,-0.1322,0.7022
PUPIL,-0.1421,0.1277
PUPIL,-0.1759,0.0971
ORB,-0.1861,0.7348
ORB,-0.1672,0.7839
ORB,-0.1326,-0.7309
PUPIL,-0.1213,-0.0227
PUPIL,-0.1457,-0.0209
PUPIL,-0.1288,0.091
PUPIL,-0.0925,0.2084
PUPIL,-0.1663,0.2706
ORB,-0.0923,0.7122
PUPIL,-0.1526,0.1583
ORB,-0.0692,0.8629
ORB,-0.0823,-0.6624
ORB,-0.0642,0.7523
ORB,-0.0462,-0.754
PUPIL,-0.0719,-0.0087
PUPIL,-0.0939,0.2777
PUPIL,-0.0834,0.2054
PUPIL,-0.0538,0.1075
PUPIL,-0.0421,-0.0642
PUPIL,-0.0439,0.1293
ORB,-0.0469,0.8037
PUPIL,-0.0676,-0.1016
PUPIL,0.0108,-0.0654
PUPIL,0.0025,0.129
ORB,-0.0193,-0.5922
ORB,0.0202,0.8867
PUPIL,0.0146,0.1328
PUPIL,-0.0273,0.0472
PUPIL,-0.0026,0.1667
ORB,-0.0129,-0.681
ORB,-0.0072,-0.7047
PUPIL,0.0463,0.2302
ORB,-0.0251,-0.6467
PUPIL,0.0043,-0.1188
ORB,0.0495,0.7638
ORB,0.0283,0.8277
PUPIL,0.0845,0.0806
PUPIL,0.0809,0.02
PUPIL,0.0976,0.1461
PUPIL,0.0738,0.2125
ORB,0.1031,0.8251
PUPIL,0.124,0.0674
PUPIL,0.1321,-0.1028
PUPIL,0.1194,-0.0002
PUPIL,0.0847,0.1881
ORB,0.1181,0.7154
ORB,0.0926,-0.6823
ORB,0.0845,-0.6033
PUPIL,0.1102,0.0208
PUPIL,0.1641,-0.0284
PUPIL,0.1181,0.0733
PUPIL,0.0845,0.1725
ORB,0.1275,-0.7308
ORB,0.1553,0.7307
ORB,0.2191,0.7287
ORB,0.2592,-0.6451
ORB,0.2618,0.8446
ORB,0.2359,-0.64
ORB,0.2437,0.6812
ORB,0.2649,0.7882
ORB,0.2523,-0.6111
ORB,0.3019,-0.6594
ORB,0.2925,-0.4959
ORB,0.3615,0.7667
ORB,0.3825,0.6731
ORB,0.3911,0.7988
ORB,0.454,0.794
ORB,0.4088,-0.5535
ORB,0.4095,-0.6563
ORB,0.4917,0.6868
ORB,0.4926,0.5579
ORB,0.5431,0.707
ORB,0.5535,-0.5184
ORB,0.5008,-0.6519
ORB,0.5667,0.5601
ORB,0.5768,-0.4159
ORB,0.5881,0.5151
ORB,0.5719,-0.5715
ORB,0.6123,-0.5195
ORB,0.5991,0.6583
ORB,0.5889,0.4327
ORB,0.6422,0.5263
ORB,0.6065,-0.3907
ORB,0.6703,-0.4176
ORB,0.6442,0.6003
ORB,0.6568,0.2353
ORB,0.68,0.3699
ORB,0.6758,-0.4526
ORB,0.6727,-0.3285
ORB,0.6305,0.3641
ORB,0.6943,0.4435
ORB,0.7061,-0.0929
ORB,0.6938,0.5255
ORB,0.705,-0.3027
ORB,0.6925,-0.4292
ORB,0.7624,0.1902
ORB,0.7339,0.2789
ORB,0.7361,0.06
ORB,0.7269,0.4341
ORB,0.7113,-0.3625
ORB,0.7803,0.1338
ORB,0.7895,-0.3755
ORB,0.72,0.2255
ORB,0.7731,0.3372
ORB,0.7596,-0.1865
ORB,0.8032,0.329
ORB,0.7683,0.3905
ORB,0.8245,0.2103
ORB,0.793,0.0886
ORB,0.8082,0.001
ORB,0.9045,0.2764
ORB,-0.7817,0.2908
ORB,-0.7367,0.0448
ORB,-0.8038,-0.2337
ORB,-0.7285,0.1772
ORB,-0.6986,-0.2895
ORB,-0.6858,0.2513
ORB,-0.7265,0.2851
ORB,-0.6693,0.3116
ORB,-0.6829,0.4568
ORB,-0.6953,-0.0484
ORB,-0.7157,0.4954
ORB,-0.6482,-0.2653
ORB,-0.6943,0.1939
ORB,-0.6743,0.2307
ORB,-0.6503,-0.5701
ORB,-0.6146,-0.1659
ORB,-0.6191,0.3483
ORB,-0.6323,-0.4388
ORB,-0.6435,-0.4953
ORB,-0.7078,0.3815
ORB,-0.6015,0.3255
ORB,-0.5735,0.4791
ORB,-0.5992,0.5781
ORB,-0.6016,0.4938
ORB,-0.556,-0.4896
ORB,-0.5784,0.4455
ORB,-0.5433,-0.3481
ORB,-0.6279,0.628
ORB,-0.5996,0.4783
ORB,-0.5774,0.4868
ORB,-0.5082,-0.6348
ORB,-0.5762,-0.5272
ORB,-0.5471,0.5516
ORB,-0.5189,0.6466
ORB,-0.4877,-0.65
ORB,-0.5044,-0.6267
ORB,-0.4765,0.5224
ORB,-0.5109,-0.4732
ORB,-0.4819,0.6311
ORB,-0.4779,-0.6356
ORB,-0.4282,0.5691
ORB,-0.4293,0.6387
ORB,-0.3836,-0.5535
ORB,-0.4705,0.6883
ORB,-0.375,0.7743
ORB,-0.4262,-0.6395
ORB,-0.3915,0.6589
ORB,-0.4009,0.8363
ORB,-0.3818,-0.7645
ORB,-0.3883,-0.5704
ORB,-0.3594,0.5722
ORB,-0.3842,-0.7836
ORB,-0.3251,0.648
ORB,-0.3466,0.7961
ORB,-0.2456,-0.6541
ORB,-0.292,0.6249
ORB,-0.2774,0.7075
ORB,-0.2552,-0.5914
ORB,-0.2596,0.7509
ORB,-0.2216,0.8439
PUPIL,-0.235,0.162
ORB,-0.2082,-0.7051
PUPIL,-0.2067,0.0127
PUPIL,-0.1708,0.0622
PUPIL,-0.1953,-0.0579
PUPIL,-0.186,0.2328
ORB,-0.1968,0.7562
PUPIL,-0.2098,0.1315
PUPIL,-0.1614,0.1072
ORB,-0.1689,0.7793
ORB,-0.153,0.8494
ORB,-0.1848,-0.6652
PUPIL,-0.118,-0.0111
PUPIL,-0.1467,-0.0225
PUPIL,-0.1876,0.0748
PUPIL,-0.0896,0.1977
PUPIL,-0.1084,0.2746
ORB,-0.1341,0.7385
PUPIL,-0.0912,0.185
ORB,-0.1068,0.8251
ORB,-0.0764,-0.6429
ORB,-0.1392,0.7211
ORB,-0.0377,-0.7611
PUPIL,-0.0596,0.015
PUPIL,-0.0453,0.3089
PUPIL,-0.042,0.1924
PUPIL,-0.0507,0.0995
PUPIL,-0.0083,-0.09
PUPIL,-0.0755,0.1736
ORB,-0.0386,0.8009
PUPIL,-0.0472,-0.1121
PUPIL,-0.0451,-0.0431
PUPIL,-0.021,0.084
ORB,-0.0171,-0.6054
ORB,-0.0347,0.8772
PUPIL,0.0266,0.1091
PUPIL,-0.0428,0.037
PUPIL,-0.0672,0.1317
ORB,-0.0478,-0.6158
ORB,-0.0131,-0.7505
PUPIL,-0.0248,0.2923
ORB,0.0264,-0.677
PUPIL,0.0762,-0.1241
ORB,0.0413,0.6954
ORB,0.0197,0.8176
PUPIL,0.0616,0.0966
PUPIL,0.1043,0.0321
PUPIL,0.0537,0.1895
PUPIL,0.0774,0.2155
ORB,0.1112,0.7838
PUPIL,0.0936,0.0988
PUPIL,0.1056,-0.1163
PUPIL,0.1733,-0.0419
PUPIL,0.1418,0.1963
ORB,0.0939,0.6849
ORB,0.1107,-0.642
ORB,0.0601,-0.5706
PUPIL,0.1419,-0.0249
PUPIL,0.1286,-0.051
PUPIL,0.159,0.05
PUPIL,0.166,0.1424
ORB,0.2021,-0.7066
ORB,0.2041,0.7722
ORB,0.2364,0.7664
ORB,0.1958,-0.6514
ORB,0.2072,0.7825
ORB,0.2946,-0.5848
ORB,0.2669,0.6283
ORB,0.2734,0.7408
ORB,0.298,-0.5439
ORB,0.368,-0.7049
ORB,0.3839,-0.5196
ORB,0.3629,0.7446
ORB,0.4175,0.6768
ORB,0.3829,0.7884
ORB,0.4399,0.7159
ORB,0.4542,-0.5295
ORB,0.4365,-0.6289
ORB,0.3924,0.6955
ORB,0.4175,0.6181
ORB,0.5125,0.7128
ORB,0.5374,-0.5651
ORB,0.5716,-0.6138
ORB,0.5122,0.5383
ORB,0.5309,-0.3706
ORB,0.5581,0.5328
ORB,0.5758,-0.5858
ORB,0.6252,-0.5037
ORB,0.6649,0.6566
ORB,0.552,0.3747
ORB,0.569,0.5458
ORB,0.6396,-0.3828
ORB,0.65,-0.4017
ORB,0.6717,0.5653
ORB,0.6661,0.1625
ORB,0.6387,0.4196
ORB,0.6688,-0.5169
ORB,0.7115,-0.2834
ORB,0.6774,0.3756
ORB,0.7157,0.4589
ORB,0.6627,-0.0647
ORB,0.6897,0.5306
ORB,0.7771,-0.3268
ORB,0.7323,-0.4223
ORB,0.7941,0.2042
ORB,0.6909,0.2749
ORB,0.7078,0.0589
ORB,0.7667,0.4695
ORB,0.7837,-0.3915
ORB,0.7197,0.164
ORB,0.7475,-0.4196
ORB,0.7789,0.2147
ORB,0.7517,0.2867
ORB,0.7532,-0.2004
ORB,0.797,0.3925
ORB,0.7235,0.3911
ORB,0.7812,0.2101
ORB,0.7708,0.1004
ORB,0.862,-0.01
ORB,0.964,0.2999
