,X,Y
GLOB_3,0.118,-0.2922
GLOB_3,0.3234,-0.1909
GLOB_3,0.3702,0.0789
GLOB_3,0.5482,-0.0286
GLOB_1,-0.7467,-0.1558
GLOB_1,-0.7057,-0.0282
GLOB_1,-0.6049,0.0984
GLOB_1,-0.9513,0.4417
GLOB_1,-1.3531,-0.1168
GLOB_1,-0.3713,0.0693
GLOB_1,-0.319,-0.4177
GLOB_1,-0.5213,0.3358
GLOB_1,-0.9597,-0.0665
GLOB_1,-0.9962,-0.0722
GLOB_1,-0.7839,-0.0942
GLOB_1,-1.1727,-0.2419
GLOB_1,-1.129,-0.3961
GLOB_1,-0.5474,-0.0046
GLOB_1,-0.3771,-0.1189
GLOB_1,-0.5283,-0.4347
GLOB_1,-0.313,-0.2363
GLOB_1,-0.9831,-0.1307
GLOB_1,-0.8282,-0.1105
GLOB_1,-0.8569,-0.4041
GLOB_1,-0.1069,-0.2701
GLOB_1,-0.5861,-0.4761
GLOB_1,-1.2167,-0.2932
GLOB_1,-0.5272,-0.0398
GLOB_1,-0.7381,0.2495
GLOB_1,-0.2716,0.017
GLOB_1,-0.1854,-0.6706
GLOB_2,0.4866,0.485
GLOB_2,-0.1053,0.4197
GLOB_2,0.4286,0.9222
GLOB_2,0.319,0.6726
GLOB_2,0.1328,0.0299
GLOB_2,0.4723,0.2923
GLOB_2,0.0186,0.2481
GLOB_2,0.8709,0.4214
GLOB_2,-0.0194,0.1837
GLOB_2,0.3218,0.5231
GLOB_2,0.33,0.056
GLOB_2,0.3615,0.2378
GLOB_2,0.2963,0.306
GLOB_2,-0.1579,0.5471
GLOB_2,0.8141,0.4393
GLOB_2,0.5953,0.6489
GLOB_2,0.8647,-0.0946
GLOB_2,0.6151,0.0753
GLOB_3,0.3455,-0.0039
GLOB_3,0.772,-0.0345
GLOB_3,0.6576,0.0429
GLOB_3,0.4213,0.3115
GLOB_3,0.5169,-0.1618
GLOB_3,0.2338,-0.3841
GLOB_3,0.7035,0.2651
GLOB_3,0.4292,-0.3785
GLOB_3,0.6688,0.2718
GLOB_3,0.4704,0.1795
GLOB_3,0.7157,0.1837
GLOB_3,0.3772,-0.0656
GLOB_3,0.3495,-0.1767
GLOB_3,0.3886,-0.118
GLOB_3,0.7012,-0.1693
GLOB_3,0.3598,-0.0335
GLOB_3,0.4152,-0.18
GLOB_3,0.2676,-0.0733
GLOB_3,0.6452,0.0203
GLOB_3,0.4435,-0.5324
GLOB_1,-0.845,0.0848
GLOB_1,-0.404,-0.0323
GLOB_1,-1.1374,0.4537
GLOB_1,0.0742,0.1334
GLOB_1,-0.858,-0.2543
GLOB_1,-0.5029,-0.0536
GLOB_1,-0.8948,-0.4141
GLOB_1,-0.8083,-0.5221
GLOB_1,-0.5841,0.3483
GLOB_1,-0.1879,0.2291
GLOB_1,-0.6471,0.2423
GLOB_1,-1.0905,-0.0228
GLOB_1,-0.6498,-0.0142
GLOB_1,-0.4045,-0.2745
GLOB_1,-0.443,-0.0213
GLOB_1,-0.7654,-0.13
GLOB_1,-0.6934,-0.4239
GLOB_1,-0.8073,-0.0326
GLOB_1,-0.467,-0.7031
GLOB_1,-0.4627,-0.3635
GLOB_1,-0.1316,-0.6628
GLOB_1,-0.8887,-0.1729
GLOB_1,-1.1587,-0.6054
GLOB_1,-0.5155,0.2667
GLOB_1,-0.3675,-0.6833
GLOB_1,-0.531,-0.4655
GLOB_1,-0.7755,-0.4598
GLOB_2,0.0221,0.371
GLOB_2,0.3091,0.3387
GLOB_2,0.4689,0.0204
GLOB_2,0.2146,0.1165
GLOB_2,0.7572,0.2951
GLOB_2,0.5906,0.2671
GLOB_2,0.4947,0.4283
GLOB_2,0.4532,0.7489
GLOB_2,0.1086,0.3089
GLOB_2,0.4446,0.2091
GLOB_2,0.1751,-0.2105
GLOB_2,0.2919,0.2077
GLOB_2,0.9567,0.2291
GLOB_2,0.902,-0.4836
GLOB_2,1.0986,0.2165
GLOB_2,0.2471,0.4406
GLOB_2,0.466,-0.0775
GLOB_2,0.7204,0.1319
GLOB_3,0.2854,-0.4916
GLOB_3,0.6099,-0.1781
GLOB_3,0.6976,-0.2541
GLOB_3,0.1561,-0.2764
GLOB_3,0.6365,-0.0331
GLOB_3,0.6159,-0.503
GLOB_3,0.6419,0.264
GLOB_3,1.005,-0.0885
GLOB_3,0.1016,-0.4382
GLOB_3,1.0563,0.148
GLOB_3,0.0499,-0.4433
GLOB_3,0.6142,-0.1463
GLOB_3,0.5545,-0.2453
GLOB_3,0.3525,0.1825
GLOB_3,0.5267,-0.6042
GLOB_3,0.799,-0.3601
GLOB_3,0.4941,-0.3379
GLOB_3,0.2589,0.1716
GLOB_3,0.5565,-0.2809
GLOB_3,0.8442,-0.1247
GLOB_1,-0.5416,-0.3389
GLOB_1,-1.0068,0.2109
GLOB_1,-1.2466,0.0647
GLOB_1,-0.564,0.1213
GLOB_1,-0.8294,-0.2704
GLOB_1,-0.7504,-0.2019
GLOB_1,-0.863,0.2008
GLOB_1,-0.5355,0.315
GLOB_1,-0.3598,-0.0309
GLOB_1,-0.8788,-0.1119
GLOB_1,-0.8502,0.3729
GLOB_1,-1.1213,0.0982
GLOB_1,-0.0646,-0.2093
GLOB_1,-0.1026,0.4153
GLOB_1,-0.7982,-0.1385
GLOB_1,-0.4569,-0.4469
GLOB_1,-0.4052,-0.3418
GLOB_1,-0.6126,-0.0104
GLOB_1,-0.0781,-0.4729
GLOB_1,-0.2698,0.0973
GLOB_1,-0.086,0.0129
GLOB_1,-0.5713,-0.4193
GLOB_1,-0.3538,-0.4572
GLOB_1,-0.4334,-0.5804
GLOB_1,-0.7597,0.0928
GLOB_1,-0.5725,0.0098
GLOB_1,-0.9101,-0.1944
GLOB_2,0.4838,0.1786
GLOB_2,0.7674,0.4344
GLOB_2,0.0679,0.7565
GLOB_2,0.5749,0.8375
GLOB_2,0.4146,0.5277
GLOB_2,0.3097,-0.0892
GLOB_2,-0.1802,0.0583
GLOB_2,0.192,0.1818
GLOB_2,-0.3466,0.3536
GLOB_2,0.4258,0.0836
GLOB_2,0.108,0.6103
GLOB_2,0.4383,0.4519
GLOB_2,0.3811,0.2609
GLOB_2,0.3169,0.0368
GLOB_2,0.1674,-0.0336
GLOB_2,0.0876,0.0642
GLOB_2,0.9022,0.0685
GLOB_2,0.4076,0.0852
GLOB_3,0.1937,-0.0597
GLOB_3,0.3334,0.2709
GLOB_3,1.1436,-0.2019
GLOB_3,0.5688,0.1842
GLOB_3,0.6322,0.0152
GLOB_3,0.7074,-0.0513
GLOB_3,0.6824,-0.2176
GLOB_3,0.8149,0.0705
GLOB_3,0.9132,-0.252
GLOB_3,0.4296,0.0262
GLOB_3,1.0484,-0.1634
GLOB_3,0.7306,0.0856
GLOB_3,0.6689,0.3003
GLOB_3,0.6481,-0.3884
GLOB_3,0.8118,-0.0831
GLOB_3,0.6541,0.2545
GLOB_3,0.7673,-0.3848
GLOB_3,0.1459,-0.447
GLOB_3,0.5332,0.1583
GLOB_3,0.7961,-0.541
GLOB_1,-0.5438,-0.1079
GLOB_1,-0.2571,0.0196
GLOB_1,-0.7525,0.4432
GLOB_1,0.0106,-0.2671
GLOB_1,-0.6064,-0.6037
GLOB_1,-0.389,0.5227
GLOB_1,-0.7886,-0.6908
GLOB_1,-1.4027,0.067
GLOB_1,-0.1925,0.3337
GLOB_1,-0.7611,-0.2184
GLOB_1,-0.4039,-0.3752
GLOB_1,-0.9208,0.0136
GLOB_1,-1.2248,0.1249
GLOB_1,-0.054,-0.4582
GLOB_1,-0.5371,0.2104
GLOB_1,-0.4191,0.1615
GLOB_1,-0.6737,-0.4026
GLOB_1,-0.9111,-0.4165
GLOB_1,0.0814,-0.6598
GLOB_1,-0.3043,-0.6051
GLOB_1,-0.4318,-0.4356
GLOB_1,-1.1158,0.1553
GLOB_1,-0.9378,0.0514
GLOB_1,-0.9469,0.4248
GLOB_1,-0.3383,-0.2137
GLOB_1,-0.4567,-0.453
GLOB_1,-1.3078,-0.4536
GLOB_2,0.1608,0.4188
GLOB_2,0.109,0.1776
GLOB_2,-0.2867,0.4281
GLOB_2,0.4075,-0.1229
GLOB_2,-0.035,0.0986
GLOB_2,0.7011,0.5954
GLOB_2,-0.0327,0.7158
GLOB_2,0.4728,0.8687
GLOB_2,0.6078,0.1163
GLOB_2,0.3367,0.6366
GLOB_2,0.4204,0.441
GLOB_2,0.4525,-0.4794
GLOB_2,0.7909,0.1909
GLOB_2,0.7464,0.2455
GLOB_2,0.4131,-0.1678
GLOB_2,0.0473,-0.1458
GLOB_2,0.5469,0.2077
GLOB_2,0.3924,0.2277
GLOB_3,0.4426,-0.4427
GLOB_3,0.9528,-0.4247
GLOB_3,0.0602,-0.1631
GLOB_3,0.5657,0.4287
GLOB_3,0.6416,-0.0044
GLOB_3,1.0341,-0.4313
GLOB_3,-0.2286,-0.3842
GLOB_3,0.6082,0.0329
GLOB_3,0.0758,0.4051
GLOB_3,1.1266,0.126
GLOB_3,0.4483,-0.0227
GLOB_3,0.7241,-0.2646
GLOB_3,1.0805,-0.3714
GLOB_3,1.135,-0.5066
GLOB_3,0.2052,-0.5943
GLOB_3,0.7836,-0.663
GLOB_3,0.3471,-0.121
GLOB_3,0.5898,-0.1197
GLOB_3,0.7073,-0.4407
GLOB_3,0.5953,-0.6181
GLOB_1,-0.9984,0.1606
GLOB_1,-0.4078,-0.1148
GLOB_1,-0.9234,-0.0265
GLOB_1,-0.5111,0.2069
GLOB_1,-0.6512,-0.1476
GLOB_1,-0.498,0.0134
GLOB_1,-0.4818,-0.068
GLOB_1,-0.7159,-0.2322
GLOB_1,-0.5447,-0.343
GLOB_1,-0.6957,-0.1051
GLOB_1,-0.4854,-0.3465
GLOB_1,-0.807,-0.1059
GLOB_1,-0.8008,0.1664
GLOB_1,-0.5273,0.1153
GLOB_1,-0.7595,-0.2959
GLOB_1,-0.739,-0.0216
GLOB_1,-0.3632,-0.0327
GLOB_1,-0.7008,-0.2949
GLOB_1,-0.3141,0.0686
GLOB_1,-0.6164,-0.019
GLOB_1,-0.6391,-0.2003
GLOB_1,-0.4379,-0.2656
GLOB_1,-0.6414,-0.3041
GLOB_1,-0.6546,-0.2693
GLOB_1,-0.7807,-0.2311
GLOB_1,-0.3837,-0.0814
GLOB_1,-0.7349,-0.1056
GLOB_2,0.4971,0.3175
GLOB_2,0.0955,0.6619
GLOB_2,0.4822,0.1908
GLOB_2,0.057,0.6174
GLOB_2,0.1821,0.6174
GLOB_2,0.1781,0.6576
GLOB_2,0.5488,0.3507
GLOB_2,0.3617,0.5085
GLOB_2,0.3088,0.2732
GLOB_2,0.0634,0.6123
GLOB_2,0.0611,0.2683
GLOB_2,0.4925,0.4784
GLOB_2,0.7996,0.2973
GLOB_2,0.1182,-0.0519
GLOB_2,0.7037,-0.0178
GLOB_2,0.5163,0.3282
GLOB_2,0.2372,-0.0137
GLOB_2,0.6008,0.3244
GLOB_3,0.4928,-0.0962
GLOB_3,0.3415,0.0634
GLOB_3,0.5003,0.0913
GLOB_3,0.3066,-0.0121
GLOB_3,0.7098,0.1578
GLOB_3,0.325,0.1248
GLOB_3,0.707,-0.4001
GLOB_3,0.548,-0.2242
GLOB_3,0.9012,-0.3508
GLOB_3,0.3848,-0.0989
GLOB_3,0.4101,-0.1254
GLOB_3,0.674,0.023
GLOB_3,0.7168,-0.0836
GLOB_3,0.304,-0.4134
GLOB_3,0.7776,0.0047
GLOB_3,0.7107,0.0194
GLOB_3,0.7542,-0.401
GLOB_3,0.5364,-0.5336
GLOB_3,0.4591,-0.1535
GLOB_3,0.5433,-0.4083
GLOB_1,-1.0312,-0.2466
GLOB_1,-0.5834,0.1042
GLOB_1,-1.0243,0.316
GLOB_1,-0.2451,-0.0144
GLOB_1,-0.8224,-0.1175
GLOB_1,-0.414,-0.2328
GLOB_1,-0.9051,0.1321
GLOB_1,-1.0378,0.2793
GLOB_1,-0.5964,-0.0219
GLOB_1,-0.7171,-0.4492
GLOB_1,-0.3793,-0.372
GLOB_1,-0.8079,0.2888
GLOB_1,-1.1961,0.1503
GLOB_1,-0.1015,-0.2131
GLOB_1,-0.9111,-0.0543
GLOB_1,-0.9184,-0.1726
GLOB_1,-0.5494,-0.5437
GLOB_1,-0.748,-0.0099
GLOB_1,-0.2984,-0.1657
GLOB_1,-0.1166,-0.6624
GLOB_1,-0.1321,-0.6036
GLOB_1,-1.1124,-0.0661
GLOB_1,-0.5144,-0.4594
GLOB_1,-0.6346,-0.254
GLOB_1,-0.7576,-0.5787
GLOB_1,-0.7119,-0.4209
GLOB_1,-0.7101,-0.502
GLOB_2,0.4865,0.5696
GLOB_2,0.3062,0.6926
GLOB_2,0.3742,0.4215
GLOB_2,0.6033,-0.0528
GLOB_2,0.0023,0.0059
GLOB_2,0.1489,0.6352
GLOB_2,0.7044,0.3012
GLOB_2,0.5498,0.556
GLOB_2,0.5198,0.4648
GLOB_2,0.5407,0.0376
GLOB_2,0.3663,0.0614
GLOB_2,0.3448,0.1071
GLOB_2,0.6585,0.1392
GLOB_2,0.4625,0.2229
GLOB_2,0.9484,0.2451
GLOB_2,0.1833,0.5485
GLOB_2,0.2925,-0.1083
GLOB_2,0.6884,-0.1784
GLOB_3,0.1217,-0.3568
GLOB_3,0.4632,-0.3363
GLOB_3,0.3022,-0.1148
GLOB_3,0.2356,0.4048
GLOB_3,0.6393,0.2036
GLOB_3,0.7843,-0.2429
GLOB_3,0.3084,-0.2987
GLOB_3,0.4769,-0.2517
GLOB_3,0.4397,-0.3068
GLOB_3,0.573,-0.1298
GLOB_3,0.2298,-0.353
GLOB_3,0.4302,-0.0843
GLOB_3,0.6125,-0.3008
GLOB_3,0.4122,-0.156
GLOB_3,0.2261,-0.2336
GLOB_3,0.9563,-0.7024
GLOB_3,0.4164,-0.0971
GLOB_3,0.3607,-0.2295
GLOB_3,1.0155,0.0371
GLOB_3,0.5231,0.1575
GLOB_1,-0.8045,-0.0605
GLOB_1,-1.0405,0.2619
GLOB_1,-0.8383,-0.1742
GLOB_1,-0.4372,-0.1461
GLOB_1,-1.0037,-0.213
GLOB_1,-0.5817,-0.2703
GLOB_1,-0.5412,0.0052
GLOB_1,-0.4984,-0.1325
GLOB_1,-0.7325,-0.1258
GLOB_1,-0.7422,-0.2364
GLOB_1,-0.789,0.0073
GLOB_1,-0.746,-0.282
GLOB_1,-0.6108,0.1026
GLOB_1,-0.3971,0.1163
GLOB_1,-0.7542,-0.279
GLOB_1,-0.438,-0.1198
GLOB_1,-0.3363,-0.0781
GLOB_1,-1.022,0.103
GLOB_1,-0.6871,-0.1093
GLOB_1,-0.1551,0.0094
GLOB_1,-0.6717,0.0313
GLOB_1,-0.5624,-0.4994
GLOB_1,-0.8563,-0.3907
GLOB_1,-0.4347,-0.6229
GLOB_1,-0.9225,-0.1547
GLOB_1,-0.3294,0.1838
GLOB_1,-0.7141,-0.2154
GLOB_2,0.3416,0.6661
GLOB_2,0.1861,-0.0021
GLOB_2,0.3696,0.6053
GLOB_2,0.1371,0.53
GLOB_2,0.5529,0.8969
GLOB_2,0.5537,0.3839
GLOB_2,0.1077,-0.0802
GLOB_2,0.197,0.5452
GLOB_2,0.0159,0.4758
GLOB_2,0.2035,0.1886
GLOB_2,0.2941,0.8399
GLOB_2,0.6937,0.2045
GLOB_2,0.1138,0.3901
GLOB_2,0.2404,0.1657
GLOB_2,0.4374,0.1689
GLOB_2,0.6823,0.1751
GLOB_2,0.4223,0.0344
GLOB_2,0.96,0.3418
GLOB_3,0.5626,-0.1255
GLOB_3,0.5916,0.2635
GLOB_3,0.9271,-0.128
GLOB_3,0.8548,-0.3105
GLOB_3,0.438,-0.3583
GLOB_3,0.6685,0.314
GLOB_3,1.0917,-0.2254
GLOB_3,0.5004,-0.1562
GLOB_3,1.0777,-0.1754
GLOB_3,0.6429,-0.0414
GLOB_3,0.6975,-0.0468
GLOB_3,0.6534,-0.4134
GLOB_3,0.7529,0.2939
GLOB_3,0.2661,-0.3267
GLOB_3,0.4725,0.1194
GLOB_3,0.6479,0.0924
GLOB_3,0.6806,-0.749
GLOB_3,0.3057,-0.2923
GLOB_3,0.6695,0.0898
GLOB_3,0.3193,-0.2511
GLOB_1,-0.7111,-0.2219
GLOB_1,-0.4286,0.2591
GLOB_1,-0.7658,0.5843
GLOB_1,0.1192,-0.3128
GLOB_1,-0.4565,-0.4708
GLOB_1,-0.5779,-0.1063
GLOB_1,-1.2012,-0.5827
GLOB_1,-1.0214,0.0571
GLOB_1,-0.2053,0.1763
GLOB_1,-0.562,0.0093
GLOB_1,-0.8479,-0.4495
GLOB_1,-0.9222,0.0927
GLOB_1,-0.9402,0.1209
GLOB_1,-0.0479,-0.0055
GLOB_1,-1.0751,-0.1673
GLOB_1,-0.7524,-0.1652
GLOB_1,-0.5386,-0.8295
GLOB_1,-0.7096,-0.3383
GLOB_1,-0.2093,-0.2824
GLOB_1,-0.001,-0.497
GLOB_1,-0.4057,-0.4104
GLOB_1,-0.7308,-0.3518
GLOB_1,-0.6807,-0.6469
GLOB_1,-0.6992,0.1864
GLOB_1,-0.3093,-0.4852
GLOB_1,-0.9342,-0.2391
GLOB_1,-0.7623,-0.6691
GLOB_2,0.3244,0.037
GLOB_2,0.3145,0.3385
GLOB_2,0.0262,0.7472
GLOB_2,0.3397,0.1097
GLOB_2,-0.098,-0.1063
GLOB_2,0.424,0.6783
GLOB_2,0.3091,0.1433
GLOB_2,0.3976,0.2929
GLOB_2,0.2391,0.5552
GLOB_2,0.4185,0.5647
GLOB_2,0.0932,0.206
GLOB_2,0.4517,0.1248
GLOB_2,0.5515,-0.0627
GLOB_2,0.4479,0.0233
GLOB_2,0.75,-0.045
GLOB_2,0.2249,0.294
GLOB_2,0.5131,-0.1133
GLOB_2,0.5261,0.067
GLOB_3,0.4757,-0.3911
GLOB_3,0.777,-0.1348
GLOB_3,-0.0705,-0.1791
GLOB_3,0.2584,0.3824
GLOB_3,0.8386,0.2999
GLOB_3,1.0061,-0.0546
GLOB_3,0.0251,0.0097
GLOB_3,0.4638,-0.1409
GLOB_3,0.0763,0.2167
GLOB_3,0.6482,0.0219
GLOB_3,0.6817,0.1377
GLOB_3,0.319,-0.6023
GLOB_3,0.9374,-0.5201
GLOB_3,0.3339,-0.1057
GLOB_3,0.4825,-0.4968
GLOB_3,0.9297,-0.4334
GLOB_3,0.1751,-0.0654
GLOB_3,0.0983,-0.1798
GLOB_3,0.5245,-0.2141
GLOB_3,0.6217,-0.0248
GLOB_1,-0.554,0.0174
GLOB_1,-0.3125,-0.4151
GLOB_1,-0.6128,0.2455
GLOB_1,-0.5186,-0.0453
GLOB_1,-1.1104,0.2903
GLOB_1,-0.1199,0.2378
GLOB_1,-0.3597,0.0814
GLOB_1,-0.7019,0.1894
GLOB_1,-1.017,-0.3607
GLOB_1,-1.1066,-0.5165
GLOB_1,-0.7898,-0.0603
GLOB_1,-0.8395,-0.1412
GLOB_1,-1.009,0.0803
GLOB_1,-0.3891,0.2399
GLOB_1,-0.5905,-0.2538
GLOB_1,-0.3793,-0.3002
GLOB_1,-0.3619,-0.5927
GLOB_1,-0.9809,-0.3894
GLOB_1,-0.4994,-0.3303
GLOB_1,-0.8379,-0.3424
GLOB_1,-0.1843,-0.3252
GLOB_1,-0.2014,-0.3081
GLOB_1,-0.7752,-0.1025
GLOB_1,-0.8878,-0.4145
GLOB_1,-0.8769,0.2452
GLOB_1,-0.7646,-0.0378
GLOB_1,-0.1007,-0.51
GLOB_2,0.0576,0.5356
GLOB_2,0.0144,0.4313
GLOB_2,0.4089,0.8049
GLOB_2,0.2604,0.4899
GLOB_2,0.4158,0.4728
GLOB_2,0.2623,0.2429
GLOB_2,0.4443,0.625
GLOB_2,0.7889,0.5412
GLOB_2,0.0611,0.5971
GLOB_2,0.4823,0.1046
GLOB_2,0.3398,0.1383
GLOB_2,0.5901,0.3707
GLOB_2,0.4399,0.1891
GLOB_2,0.2973,0.2652
GLOB_2,1.0321,0.2837
GLOB_2,0.8042,0.68
GLOB_2,0.7758,0.2996
GLOB_2,0.4312,0.0047
GLOB_3,0.3188,-0.3268
GLOB_3,0.586,0.0581
GLOB_3,0.8555,0.2714
GLOB_3,0.6184,0.3414
GLOB_3,0.414,-0.1518
GLOB_3,0.7118,-0.0998
GLOB_3,0.8913,0.1391
GLOB_3,0.7304,-0.3175
GLOB_3,0.6414,0.0809
GLOB_3,0.5825,0.3303
GLOB_3,0.6688,0.0322
GLOB_3,0.6615,-0.006
GLOB_3,0.6179,-0.2734
GLOB_3,0.7786,-0.4523
GLOB_3,0.7482,-0.303
GLOB_3,0.4206,-0.2441
GLOB_3,0.5081,0.0581
GLOB_3,0.829,-0.0729
GLOB_3,0.6088,0.0269
GLOB_3,0.4769,-0.6671
GLOB_1,-1.2677,0.0797
GLOB_1,-0.5305,0.0487
GLOB_1,-0.8001,0.1237
GLOB_1,-0.1054,0.2883
GLOB_1,-0.5359,-0.3885
GLOB_1,-0.4612,-0.0912
GLOB_1,-0.575,0.105
GLOB_1,-0.8706,-0.4129
GLOB_1,-0.4618,0.0396
GLOB_1,-0.7249,-0.0644
GLOB_1,-0.8032,0.0615
GLOB_1,-0.7937,-0.1031
GLOB_1,-0.7336,0.4032
GLOB_1,-0.2772,-0.3155
GLOB_1,-0.6359,0.32
GLOB_1,-0.4988,-0.4196
GLOB_1,-0.3187,-0.5238
GLOB_1,-1.2932,0.2925
GLOB_1,-0.2727,-0.3969
GLOB_1,-0.4374,-0.6678
GLOB_1,-0.0358,-0.4173
GLOB_1,-0.7166,-0.5174
GLOB_1,-1.2113,-0.7218
GLOB_1,-0.9055,-0.0424
GLOB_1,-0.5075,-0.3947
GLOB_1,-0.8116,0.067
GLOB_1,-0.6015,-0.8694
GLOB_2,-0.018,0.1912
GLOB_2,0.4331,0.4597
GLOB_2,-0.0072,0.1629
GLOB_2,0.0387,-0.1363
GLOB_2,0.2986,0.6411
GLOB_2,0.1987,0.789
GLOB_2,0.3103,0.7366
GLOB_2,0.2444,0.6449
GLOB_2,0.5908,0.5053
GLOB_2,0.4499,0.3712
GLOB_2,0.208,-0.0568
GLOB_2,0.6388,0.4996
GLOB_2,0.4944,0.5982
GLOB_2,0.5487,-0.3691
GLOB_2,0.8671,0.1958
GLOB_2,0.0796,0.2082
GLOB_2,0.1342,0.2731
GLOB_2,0.6167,0.121
GLOB_3,0.3941,-0.3856
GLOB_3,0.4091,-0.0847
GLOB_3,0.2867,-0.2276
GLOB_3,0.5094,0.1707
GLOB_3,0.7202,0.2066
GLOB_3,1.1264,-0.0776
GLOB_3,0.6579,0.1937
GLOB_3,0.6357,0.0927
GLOB_3,0.1304,-0.2425
GLOB_3,0.5262,-0.0587
GLOB_3,0.1062,-0.0269
GLOB_3,0.4242,-0.0969
GLOB_3,0.2831,-0.2333
GLOB_3,0.5611,0.1924
GLOB_3,0.7741,-0.6641
GLOB_3,1.0091,-0.2894
GLOB_3,0.566,-0.1532
GLOB_3,0.242,-0.1752
GLOB_3,0.7539,-0.531
GLOB_3,0.7354,-0.0184
GLOB_1,-0.6374,-0.2436
GLOB_1,-1.0159,0.4559
GLOB_1,-1.4993,-0.1419
GLOB_1,-0.5955,-0.1848
GLOB_1,-1.3331,0.2658
GLOB_1,-0.7119,0.2319
GLOB_1,-1.2894,0.5927
GLOB_1,-0.5216,0.4102
GLOB_1,-0.6138,-0.5542
GLOB_1,-0.8377,0.1253
GLOB_1,-0.4481,0.1086
GLOB_1,-0.7249,-0.0661
GLOB_1,-0.4438,-0.0186
GLOB_1,0.1267,0.3395
GLOB_1,-1.2175,-0.5255
GLOB_1,-0.6808,-0.4907
GLOB_1,-0.301,-0.1112
GLOB_1,-0.4747,-0.0502
GLOB_1,-0.0633,-0.3122
GLOB_1,-0.2993,-0.1359
GLOB_1,-0.074,-0.4984
GLOB_1,-0.9876,0.0026
GLOB_1,-0.5358,-0.605
GLOB_1,-0.7333,-0.7824
GLOB_1,-0.4168,0.026
GLOB_1,-0.4706,0.1007
GLOB_1,-0.7424,0.066
GLOB_2,0.6225,0.4186
GLOB_2,0.4475,0.4615
GLOB_2,0.0623,0.5643
GLOB_2,0.3543,0.4331
GLOB_2,0.111,0.5456
GLOB_2,0.4068,0.2905
GLOB_2,0.0245,-0.0832
GLOB_2,0.2746,0.2745
GLOB_2,-0.0161,0.5085
GLOB_2,0.3805,-0.073
GLOB_2,0.2547,0.3518
GLOB_2,0.3341,0.3821
GLOB_2,0.4203,0.3947
GLOB_2,0.2118,0.273
GLOB_2,0.4107,0.0145
GLOB_2,0.5241,0.1947
GLOB_2,0.4956,0.2647
GLOB_2,0.3491,0.4724
GLOB_3,0.1126,-0.264
GLOB_3,0.3613,0.269
GLOB_3,1.0538,-0.6027
GLOB_3,0.7026,0.0323
GLOB_3,0.6886,-0.0377
GLOB_3,0.2322,-0.1878
GLOB_3,1.0504,-0.4068
GLOB_3,0.4199,-0.2931
GLOB_3,1.0386,-0.5535
GLOB_3,0.7943,-0.1227
GLOB_3,0.9575,-0.2152
GLOB_3,0.4729,0.2585
GLOB_3,0.2847,0.1253
GLOB_3,0.8399,0.0248
GLOB_3,0.5824,-0.1263
GLOB_3,0.4689,0.3002
GLOB_3,0.8316,-0.3768
GLOB_3,-0.0878,-0.3319
GLOB_3,0.1126,0.1663
GLOB_3,0.7138,-0.7093
GLOB_1,-0.2879,-0.3033
GLOB_1,-0.4623,0.5377
GLOB_1,-0.6607,0.0962
GLOB_1,-0.1343,0.1227
GLOB_1,-0.4066,-0.4497
GLOB_1,-0.429,0.563
GLOB_1,-0.8356,-0.6534
GLOB_1,-1.0829,-0.2029
GLOB_1,-0.0735,0.3448
GLOB_1,-0.9175,-0.5845
GLOB_1,-0.3948,-0.4923
GLOB_1,-0.6787,0.1569
GLOB_1,-1.1709,-0.2941
GLOB_1,-0.1631,-0.3695
GLOB_1,-0.7683,0.0468
GLOB_1,-0.5223,0.3358
GLOB_1,-0.3018,-0.7872
GLOB_1,-0.7909,-0.3508
GLOB_1,-0.0152,-0.762
GLOB_1,-0.4566,-0.3546
GLOB_1,-0.5437,-0.601
GLOB_1,-0.8378,0.0075
GLOB_1,-0.8008,-0.3653
GLOB_1,-1.1743,-0.0025
GLOB_1,-0.1027,-0.1939
GLOB_1,-0.3756,-0.5577
GLOB_1,-1.2598,-0.8761
GLOB_2,-0.1591,0.3181
GLOB_2,0.2596,0.2273
GLOB_2,-0.4384,0.4679
GLOB_2,0.4847,0.1049
GLOB_2,-0.1045,-0.1336
GLOB_2,0.6053,0.2854
GLOB_2,0.3998,0.6682
GLOB_2,0.5647,0.9126
GLOB_2,0.0446,0.3206
GLOB_2,0.5793,0.4918
GLOB_2,0.3541,0.413
GLOB_2,0.5734,-0.2044
GLOB_2,0.459,-0.2432
GLOB_2,0.7992,-0.1215
GLOB_2,0.9376,-0.0002
GLOB_2,-0.0501,0.2687
GLOB_2,0.2915,0.1091
GLOB_2,0.78,0.2079
GLOB_3,0.4728,-0.5461
GLOB_3,0.966,-0.4782
GLOB_3,-0.0146,-0.0704
GLOB_3,0.4709,0.5344
GLOB_3,1.1101,-0.0631
GLOB_3,0.8013,-0.4824
GLOB_3,-0.2937,-0.2562
GLOB_3,0.3623,-0.0685
GLOB_3,0.5462,0.2539
GLOB_3,1.0013,0.38
GLOB_3,0.2315,-0.2001
GLOB_3,0.5759,-0.2051
GLOB_3,0.9303,-0.298
GLOB_3,0.6257,-0.2218
GLOB_3,0.137,-0.4904
GLOB_3,0.7666,-0.6909
GLOB_3,-0.0078,0.2128
GLOB_3,0.5981,-0.2304
GLOB_3,0.5106,-0.4326
GLOB_3,0.3889,-0.5211
GLOB_1,-0.7517,0.0689
GLOB_1,-1.0378,0.139
